//LOGDATA
///INDEX 1
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17085
AFTER EDIT        :17086

///INDEX 466
DATE              :2025/05/30 05:28:05
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17085
AFTER EDIT        :17086

///INDEX 467
DATE              :2025/05/30 05:28:05
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17085
AFTER EDIT        :17086

///INDEX 468
DATE              :2025/05/30 05:28:05
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17085
AFTER EDIT        :17086

///INDEX 469
DATE              :2025/05/30 05:28:05
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17085
AFTER EDIT        :17086

///INDEX 470
DATE              :2025/05/30 05:28:05
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17085
AFTER EDIT        :17086

///INDEX 471
DATE              :2025/05/30 05:28:05
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17085
AFTER EDIT        :17086

///INDEX 472
DATE              :2025/05/30 05:28:05
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17085
AFTER EDIT        :17086

///INDEX 473
DATE              :2025/05/29 05:53:58
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17084
AFTER EDIT        :17085

///INDEX 474
DATE              :2025/05/29 05:53:58
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17084
AFTER EDIT        :17085

///INDEX 475
DATE              :2025/05/29 05:53:58
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17084
AFTER EDIT        :17085

///INDEX 476
DATE              :2025/05/29 05:53:58
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17084
AFTER EDIT        :17085

///INDEX 477
DATE              :2025/05/29 05:53:58
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17084
AFTER EDIT        :17085

///INDEX 478
DATE              :2025/05/29 05:53:58
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17084
AFTER EDIT        :17085

///INDEX 479
DATE              :2025/05/29 05:53:58
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17084
AFTER EDIT        :17085

///INDEX 480
DATE              :2025/05/29 05:53:58
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17084
AFTER EDIT        :17085

///INDEX 481
DATE              :2025/05/28 05:24:05
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17083
AFTER EDIT        :17084

///INDEX 482
DATE              :2025/05/28 05:24:05
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17083
AFTER EDIT        :17084

///INDEX 483
DATE              :2025/05/28 05:24:05
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17083
AFTER EDIT        :17084

///INDEX 484
DATE              :2025/05/28 05:24:05
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17083
AFTER EDIT        :17084

///INDEX 485
DATE              :2025/05/28 05:24:05
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17083
AFTER EDIT        :17084

///INDEX 486
DATE              :2025/05/28 05:24:05
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17083
AFTER EDIT        :17084

///INDEX 487
DATE              :2025/05/28 05:24:05
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17083
AFTER EDIT        :17084

///INDEX 488
DATE              :2025/05/28 05:24:05
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17083
AFTER EDIT        :17084

///INDEX 489
DATE              :2025/05/27 05:52:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17082
AFTER EDIT        :17083

///INDEX 490
DATE              :2025/05/27 05:52:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17082
AFTER EDIT        :17083

///INDEX 491
DATE              :2025/05/27 05:52:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17082
AFTER EDIT        :17083

///INDEX 492
DATE              :2025/05/27 05:52:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17082
AFTER EDIT        :17083

///INDEX 493
DATE              :2025/05/27 05:52:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17082
AFTER EDIT        :17083

///INDEX 494
DATE              :2025/05/27 05:52:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17082
AFTER EDIT        :17083

///INDEX 495
DATE              :2025/05/27 05:52:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17082
AFTER EDIT        :17083

///INDEX 496
DATE              :2025/05/27 05:52:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17082
AFTER EDIT        :17083

///INDEX 497
DATE              :2025/05/26 05:29:21
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17080
AFTER EDIT        :17082

///INDEX 498
DATE              :2025/05/26 05:29:21
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17080
AFTER EDIT        :17082

///INDEX 499
DATE              :2025/05/26 05:29:21
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17080
AFTER EDIT        :17082

///INDEX 500
DATE              :2025/05/26 05:29:21
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17080
AFTER EDIT        :17082

///INDEX 501
DATE              :2025/05/26 05:29:21
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17080
AFTER EDIT        :17082

///INDEX 502
DATE              :2025/05/26 05:29:21
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17080
AFTER EDIT        :17082

///INDEX 503
DATE              :2025/05/26 05:29:21
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17080
AFTER EDIT        :17082

///INDEX 504
DATE              :2025/05/26 05:29:21
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17080
AFTER EDIT        :17082

///INDEX 505
DATE              :2025/05/24 05:52:46
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17079
AFTER EDIT        :17080

///INDEX 506
DATE              :2025/05/24 05:52:46
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17079
AFTER EDIT        :17080

///INDEX 507
DATE              :2025/05/24 05:52:46
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17079
AFTER EDIT        :17080

///INDEX 508
DATE              :2025/05/24 05:52:46
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17079
AFTER EDIT        :17080

///INDEX 509
DATE              :2025/05/24 05:52:46
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17079
AFTER EDIT        :17080

///INDEX 510
DATE              :2025/05/24 05:52:46
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17079
AFTER EDIT        :17080

///INDEX 511
DATE              :2025/05/24 05:52:46
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17079
AFTER EDIT        :17080

///INDEX 512
DATE              :2025/05/24 05:52:46
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17079
AFTER EDIT        :17080

///INDEX 513
DATE              :2025/05/23 00:00:02
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17078
AFTER EDIT        :17079

///INDEX 514
DATE              :2025/05/23 00:00:02
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17078
AFTER EDIT        :17079

///INDEX 515
DATE              :2025/05/23 00:00:02
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17078
AFTER EDIT        :17079

///INDEX 516
DATE              :2025/05/23 00:00:02
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17078
AFTER EDIT        :17079

///INDEX 517
DATE              :2025/05/23 00:00:02
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17078
AFTER EDIT        :17079

///INDEX 518
DATE              :2025/05/23 00:00:02
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17078
AFTER EDIT        :17079

///INDEX 519
DATE              :2025/05/23 00:00:02
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17078
AFTER EDIT        :17079

///INDEX 520
DATE              :2025/05/23 00:00:02
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17078
AFTER EDIT        :17079

///INDEX 521
DATE              :2025/05/22 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17077
AFTER EDIT        :17078

///INDEX 522
DATE              :2025/05/22 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17077
AFTER EDIT        :17078

///INDEX 523
DATE              :2025/05/22 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17077
AFTER EDIT        :17078

///INDEX 524
DATE              :2025/05/22 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17077
AFTER EDIT        :17078

///INDEX 525
DATE              :2025/05/22 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17077
AFTER EDIT        :17078

///INDEX 526
DATE              :2025/05/22 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17077
AFTER EDIT        :17078

///INDEX 527
DATE              :2025/05/22 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17077
AFTER EDIT        :17078

///INDEX 528
DATE              :2025/05/22 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17077
AFTER EDIT        :17078

///INDEX 529
DATE              :2025/05/21 11:20:33
EVENT             :JOB EDIT(DEL)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :OK_R2_O27-28(-60,-90)OKKR
LINE              :0374
DELETED LINE      :'DO POPRAWY 


///INDEX 530
DATE              :2025/05/21 11:20:32
EVENT             :JOB EDIT(DEL)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :OK_R2_O27-28(-60,-90)OKKR
LINE              :0374
DELETED LINE      : PAUSE 


///INDEX 531
DATE              :2025/05/21 11:20:17
EVENT             :JOB EDIT(MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :OK_R2_O27-28(-60,-90)OKKR
LINE              :0394
AFTER EDIT        : SMOVL V=70  +MOVJ 
CURR VALUE

///INDEX 532
DATE              :2025/05/21 11:20:12
EVENT             :JOB EDIT(MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :OK_R2_O27-28(-60,-90)OKKR
LINE              :0395
AFTER EDIT        : SMOVL V=70  +MOVJ 
CURR VALUE

///INDEX 533
DATE              :2025/05/21 11:18:45
EVENT             :JOB EDIT(P. MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :OK_R2_O27-28(-60,-90)OKKR
LINE              :0394
CURR VALUE
     R1 :S    -146853
         L     -72354
         U    -115059
         R      -4691
         B      83956
         T      12024
     B1 :1     248473
         2     825343
         3    1066145
     S1 :1    -798155
         2    -556476

///INDEX 534
DATE              :2025/05/21 11:17:28
EVENT             :JOB EDIT(MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :OK_R2_O27-28(-60,-90)OKKR
LINE              :0395
AFTER EDIT        : SMOVL V=80  +MOVJ 
CURR VALUE

///INDEX 535
DATE              :2025/05/21 11:17:23
EVENT             :JOB EDIT(MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :OK_R2_O27-28(-60,-90)OKKR
LINE              :0394
AFTER EDIT        : SMOVL V=80  +MOVJ 
CURR VALUE

///INDEX 536
DATE              :2025/05/21 11:16:08
EVENT             :JOB EDIT(MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :OK_R2_O27-28(-60,-90)OKKR
LINE              :0383
AFTER EDIT        : SMOVL V=70  +MOVJ 
CURR VALUE

///INDEX 537
DATE              :2025/05/21 11:16:02
EVENT             :JOB EDIT(MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :OK_R2_O27-28(-60,-90)OKKR
LINE              :0382
AFTER EDIT        : SMOVL V=70  +MOVJ 
CURR VALUE

///INDEX 538
DATE              :2025/05/21 08:28:23
EVENT             :JOB EDIT(P. MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :KRIS7(1)_V2
LINE              :0224
CURR VALUE
     R1 :S    -158849
         L      -1163
         U      28427
         R      20872
         B      74303
         T     -36038
     B1 :1     257490
         2     892976
         3     975703
     S1 :1     492424
         2     556474

///INDEX 539
DATE              :2025/05/21 08:28:09
EVENT             :JOB EDIT(P. MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :KRIS7(1)_V2
LINE              :0226
CURR VALUE
     R1 :S    -160122
         L       4230
         U      35655
         R      20941
         B      73038
         T     -36714
     B1 :1     257490
         2     892976
         3     975703
     S1 :1     492424
         2     556474

///INDEX 540
DATE              :2025/05/21 08:27:59
EVENT             :JOB EDIT(P. MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :KRIS7(1)_V2
LINE              :0227
CURR VALUE
     R1 :S    -163959
         L        368
         U      36082
         R      27034
         B      65787
         T     -40519
     B1 :1     257490
         2     892976
         3     975703
     S1 :1     492424
         2     556474

///INDEX 541
DATE              :2025/05/21 08:27:13
EVENT             :JOB EDIT(MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :KRIS7(1)_V2
LINE              :0225
AFTER EDIT        : SFTON3D P054 
CURR VALUE

///INDEX 542
DATE              :2025/05/21 08:27:00
EVENT             :JOB EDIT(INS)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :KRIS7(1)_V2
LINE              :0230
AFTER EDIT        : SFTON3D P053 
CURR VALUE

///INDEX 543
DATE              :2025/05/21 08:26:47
EVENT             :JOB EDIT(MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :KRIS7(1)_V2
LINE              :0230
AFTER EDIT        : SMOVL V=60  +MOVJ 
CURR VALUE

///INDEX 544
DATE              :2025/05/21 08:26:42
EVENT             :JOB EDIT(INS)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :KRIS7(1)_V2
LINE              :0230
AFTER EDIT        : SMOVL V=65  +MOVJ 
CURR VALUE
     R1 :S    -154961
         L      -9591
         U      28203
         R      27392
         B      62566
         T     -37910
     B1 :1     257490
         2     892976
         3     975703
     S1 :1     492424
         2     556474

///INDEX 545
DATE              :2025/05/21 08:22:22
EVENT             :JOB EDIT(P. MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :KRIS7(1)_V2
LINE              :0189
CURR VALUE
     R1 :S    -171070
         L      -1775
         U      31847
         R       8236
         B      49280
         T       1504
     B1 :1     257490
         2     892976
         3     975703
     S1 :1     492424
         2     556474

///INDEX 546
DATE              :2025/05/21 08:19:50
EVENT             :JOB EDIT(P. MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :KRIS7(1)_V2
LINE              :0174
CURR VALUE
     R1 :S    -160696
         L      10369
         U      42759
         R      21022
         B      72036
         T     -37095
     B1 :1     257490
         2     892976
         3     975703
     S1 :1     492424
         2     556474

///INDEX 547
DATE              :2025/05/21 08:19:00
EVENT             :JOB EDIT(P. MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :KRIS7(1)_V2
LINE              :0171
CURR VALUE
     R1 :S    -161260
         L       1005
         U      30597
         R      20714
         B      74674
         T     -36823
     B1 :1     257490
         2     892976
         3     975703
     S1 :1     492424
         2     556474

///INDEX 548
DATE              :2025/05/21 08:18:44
EVENT             :JOB EDIT(P. MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :KRIS7(1)_V2
LINE              :0173
CURR VALUE
     R1 :S    -160787
         L       4402
         U      36172
         R      20911
         B      72981
         T     -36957
     B1 :1     257490
         2     892976
         3     975703
     S1 :1     492424
         2     556474

///INDEX 549
DATE              :2025/05/21 08:18:26
EVENT             :JOB EDIT(MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :KRIS7(1)_V2
LINE              :0172
AFTER EDIT        : SFTON3D P044 
CURR VALUE

///INDEX 550
DATE              :2025/05/21 08:18:04
EVENT             :JOB EDIT(P. MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :KRIS7(1)_V2
LINE              :0178
CURR VALUE
     R1 :S    -152054
         L        690
         U      34239
         R      21579
         B      70197
         T     -34375
     B1 :1     257490
         2     892976
         3     975703
     S1 :1     492424
         2     556474

///INDEX 551
DATE              :2025/05/21 08:16:45
EVENT             :JOB EDIT(INS)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :KRIS7(1)_V2
LINE              :0177
AFTER EDIT        : SFTON3D P043 
CURR VALUE

///INDEX 552
DATE              :2025/05/21 08:16:02
EVENT             :JOB EDIT(MOD)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :KRIS7(1)_V2
LINE              :0177
AFTER EDIT        : SMOVL V=65  +MOVJ 
CURR VALUE

///INDEX 553
DATE              :2025/05/21 08:15:54
EVENT             :JOB EDIT(INS)
LOGIN NAME        :koss
TASK              :#00
FILE NAME         :KRIS7(1)_V2
LINE              :0177
AFTER EDIT        : SMOVL V=66  +MOVJ 
CURR VALUE
     R1 :S    -152040
         L        760
         U      34297
         R      21580
         B      70194
         T     -34371
     B1 :1     257490
         2     892976
         3     975703
     S1 :1     492424
         2     556474

///INDEX 554
DATE              :2025/05/21 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17076
AFTER EDIT        :17077

///INDEX 555
DATE              :2025/05/21 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17076
AFTER EDIT        :17077

///INDEX 556
DATE              :2025/05/21 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17076
AFTER EDIT        :17077

///INDEX 557
DATE              :2025/05/21 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17076
AFTER EDIT        :17077

///INDEX 558
DATE              :2025/05/21 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17076
AFTER EDIT        :17077

///INDEX 559
DATE              :2025/05/21 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17076
AFTER EDIT        :17077

///INDEX 560
DATE              :2025/05/21 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17076
AFTER EDIT        :17077

///INDEX 561
DATE              :2025/05/21 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17076
AFTER EDIT        :17077

///INDEX 562
DATE              :2025/05/20 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17075
AFTER EDIT        :17076

///INDEX 563
DATE              :2025/05/20 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17075
AFTER EDIT        :17076

///INDEX 564
DATE              :2025/05/20 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17075
AFTER EDIT        :17076

///INDEX 565
DATE              :2025/05/20 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17075
AFTER EDIT        :17076

///INDEX 566
DATE              :2025/05/20 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17075
AFTER EDIT        :17076

///INDEX 567
DATE              :2025/05/20 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17075
AFTER EDIT        :17076

///INDEX 568
DATE              :2025/05/20 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17075
AFTER EDIT        :17076

///INDEX 569
DATE              :2025/05/20 00:00:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :melika
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17075
AFTER EDIT        :17076

///INDEX 570
DATE              :2025/05/19 14:56:44
EVENT             :JOB EDIT(P. MOD)
LOGIN NAME        :melika
TASK              :#00
FILE NAME         :X2_103(30,90)_V2
LINE              :0465
CURR VALUE
     R1 :S    -160152
         L        458
         U      29336
         R      20755
         B      74873
         T     -36398
     B1 :1     257490
         2     879919
         3    1075172
     S1 :1     492424
         2     556474

